StoreID,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment
79,Friday,11109,1551,Yes,Yes,None,Yes,Type D,Basic
6,Friday,3886,967,Yes,Yes,None,Yes,Type D,Extended
61,Friday,3164,1550,Yes,No,None,Yes,Type C,Basic
20,Monday,4945,1544,Yes,Yes,None,No,Type A,Extra
78,Tuesday,11401,1445,Yes,Yes,None,Yes,Type A,Extra
2,Thursday,8746,779,Yes,No,,Yes,Type B,Extra
,Friday,12975,1289,Yes,Yes,None,Yes,Type C,Basic
37,Tuesday,19974,1720,No,No,,Yes,Type D,Extra
20,Sunday,8754,1772,Yes,Yes,,No,Type D,Extra
26,Wednesday,16596,560,No,No,Easter Holiday,No,Type B,Extra
,Friday,6185,558,Yes,No,,Yes,Type B,Extra
1,Sunday,2093,1312,Yes,Yes,,,Type C,
35,Thursday,4880,563,Yes,Yes,None,No,Type A,Basic
70,Wednesday,11686,1011,Yes,No,,,Type A,Basic
,Wednesday,11771,478,Yes,Yes,None,No,Type D,Extra
69,Thursday,11680,1125,,Yes,Christmas,Yes,,Basic
33,Friday,3785,1741,Yes,Yes,Christmas,Yes,Type C,Extra
51,Monday,15799,463,Yes,,None,Yes,Type D,
78,Thursday,17280,171,No,No,None,Yes,Type A,Extra
,Thursday,7539,1550,,,None,No,Type A,Basic
20,Thursday,18958,737,No,Yes,None,Yes,Type C,Extended
53,Wednesday,17016,1293,Yes,,None,No,,Basic
88,Tuesday,15730,1328,,No,None,,Type C,Basic
43,Sunday,,1948,Yes,Yes,None,Yes,Type D,Extended
98,,9060,436,Yes,,None,Yes,Type A,Basic
89,Friday,4990,1595,Yes,No,Easter Holiday,No,Type B,Extended
50,Friday,18573,294,Yes,Yes,None,Yes,,Extra
29,Sunday,5095,1793,Yes,No,None,Yes,Type A,Extended
,Tuesday,,,Yes,Yes,,Yes,Type B,Extra
39,Thursday,19259,,Yes,Yes,None,Yes,Type B,Extended
95,Monday,10979,1398,Yes,Yes,None,,Type D,Extra
56,Friday,6408,,Yes,No,None,,Type C,Basic
43,Sunday,14937,1004,Yes,No,Public Holiday,Yes,Type D,Extended
,Saturday,3833,1078,Yes,Yes,None,Yes,Type C,Basic
23,Sunday,6285,665,No,Yes,None,Yes,Type C,Extra
44,Friday,10589,715,Yes,Yes,Public Holiday,Yes,Type B,Extended
38,,15708,1977,,No,None,Yes,Type C,Extended
84,,15116,,No,No,None,No,Type C,Extended
23,Tuesday,8645,672,Yes,Yes,None,Yes,Type A,Basic
45,,13018,698,Yes,Yes,None,Yes,Type C,Extra
52,Tuesday,11889,869,Yes,Yes,,No,Type A,Basic
80,Tuesday,5777,1301,Yes,Yes,None,Yes,Type D,Extended
50,Sunday,16994,,Yes,Yes,None,Yes,Type B,Extra
,Monday,3735,1326,Yes,No,None,Yes,Type C,Extra
85,Monday,14611,1666,Yes,Yes,None,Yes,Type A,
1,Friday,7368,1924,,Yes,None,Yes,Type D,Basic
8,Friday,18205,1585,Yes,Yes,Christmas,No,Type D,Extended
29,Monday,1162,1203,,Yes,None,Yes,Type D,Extended
96,Saturday,8777,,Yes,Yes,None,Yes,Type A,Extended
5,Wednesday,15849,,No,Yes,Easter Holiday,Yes,Type A,Extended
86,Friday,19316,865,,Yes,,Yes,Type B,
47,Wednesday,4535,483,Yes,No,Public Holiday,,,Extended
34,Sunday,14403,490,,Yes,Christmas,Yes,Type D,Extended
65,Saturday,15516,995,Yes,No,None,Yes,Type B,Extended
55,Monday,8959,1922,Yes,Yes,None,Yes,Type A,Basic
90,Saturday,,787,Yes,Yes,None,No,Type B,Basic
43,Friday,4385,1249,,Yes,None,,Type D,Basic
74,Tuesday,1922,1617,Yes,,None,No,Type D,Extended
30,Sunday,11367,146,,Yes,None,Yes,Type B,Extra
82,Monday,14737,1841,Yes,Yes,None,,Type D,Extended
17,Thursday,1564,1599,Yes,No,None,Yes,Type A,Basic
26,Sunday,11789,718,,Yes,None,No,Type D,Basic
8,Wednesday,3500,563,,No,None,No,Type C,Extended
47,Saturday,7881,1910,Yes,Yes,None,No,Type C,Extra
,Monday,4636,1972,Yes,Yes,None,No,Type D,
91,Sunday,1223,222,Yes,Yes,Christmas,Yes,Type B,Extra
72,Saturday,7297,1597,Yes,No,None,Yes,Type D,Basic
89,Monday,15895,233,Yes,Yes,None,Yes,Type C,Basic
46,Friday,1350,1742,Yes,Yes,Easter Holiday,Yes,Type A,Extra
,Sunday,,1940,Yes,Yes,None,No,Type C,Extended
33,Friday,5732,940,Yes,Yes,None,Yes,,Extra
1,Sunday,2017,1685,Yes,No,None,Yes,Type D,Extended
19,Friday,19610,948,Yes,Yes,None,Yes,Type B,Basic
31,Saturday,16229,706,Yes,,Christmas,Yes,Type D,Basic
80,Thursday,8170,1903,No,,None,Yes,Type D,Basic
14,Sunday,,122,,Yes,Public Holiday,Yes,Type A,Extra
53,Sunday,7207,665,Yes,Yes,None,Yes,Type A,Extra
,Friday,13316,865,,Yes,Public Holiday,Yes,Type A,Basic
69,Monday,3419,1064,Yes,No,Christmas,Yes,,Basic
90,Sunday,7240,334,Yes,No,None,Yes,,Basic
62,Friday,2893,1095,,Yes,None,No,Type C,Extra
92,Tuesday,14753,1182,Yes,No,None,Yes,,Extra
,Friday,6322,1287,Yes,Yes,Easter Holiday,Yes,Type A,Basic
64,Saturday,12232,1894,Yes,,None,Yes,Type B,Extra
70,,18509,925,Yes,Yes,None,Yes,,Extra
63,Tuesday,4117,315,Yes,Yes,None,Yes,Type B,
73,Saturday,5161,1306,No,Yes,None,Yes,,Extra
33,,16523,1692,Yes,No,None,Yes,Type C,Basic
41,Saturday,5042,756,Yes,No,None,Yes,Type D,Basic
89,Monday,5433,1034,Yes,Yes,Easter Holiday,No,Type A,Extra
48,Saturday,15016,1213,Yes,Yes,None,Yes,Type C,Basic
13,Monday,3658,410,Yes,No,None,,Type C,Basic
73,Saturday,11910,656,Yes,Yes,None,No,Type C,Basic
77,Wednesday,3944,1071,Yes,Yes,None,Yes,Type A,Extended
31,Tuesday,8210,356,,,Easter Holiday,Yes,Type D,Basic
75,Wednesday,9787,632,No,Yes,None,Yes,Type C,Basic
68,,2986,1656,Yes,Yes,None,Yes,Type A,Extra
98,Tuesday,11942,,Yes,No,None,,Type C,Extra
4,Tuesday,18458,1461,Yes,No,Easter Holiday,Yes,Type C,Extended
,,,1294,Yes,Yes,Christmas,Yes,,
70,Thursday,4007,,Yes,No,None,No,,Basic
98,Wednesday,1969,1748,Yes,Yes,None,Yes,Type C,Basic
,Thursday,9772,399,Yes,Yes,None,Yes,Type B,Extra
13,Tuesday,3824,771,Yes,,None,No,Type C,Basic
23,Monday,2211,,Yes,Yes,None,Yes,Type B,Basic
83,Tuesday,1229,,Yes,Yes,Christmas,Yes,Type D,Basic
,Thursday,16774,331,,Yes,Public Holiday,Yes,Type B,Basic
,Wednesday,,1074,Yes,No,Easter Holiday,No,Type B,Basic
88,Saturday,4185,1960,Yes,No,None,Yes,Type B,Basic
,Sunday,16011,,No,,None,Yes,Type B,Basic
71,Sunday,,1629,No,Yes,None,Yes,Type D,Basic
89,Sunday,,127,Yes,No,None,Yes,Type A,Extra
85,Saturday,16173,1751,Yes,Yes,None,Yes,Type B,Extended
15,Sunday,,1174,Yes,No,None,No,Type A,Basic
,Wednesday,1969,1816,Yes,Yes,None,Yes,Type C,
76,Saturday,15553,1383,Yes,Yes,None,,Type A,Basic
71,,6820,690,Yes,Yes,None,Yes,Type B,Basic
15,Saturday,15292,884,Yes,No,None,Yes,,Extended
21,Thursday,4052,719,Yes,No,None,No,,Extra
19,Wednesday,12609,685,Yes,Yes,None,Yes,Type D,Basic
60,Friday,,1810,Yes,Yes,None,Yes,Type B,Extended
93,Monday,3283,1101,Yes,No,None,No,Type A,Extended
89,Sunday,16385,283,Yes,Yes,Public Holiday,Yes,Type C,Basic
33,Monday,10799,1146,Yes,No,None,Yes,Type D,Basic
49,Saturday,16620,1909,Yes,No,None,Yes,,Extra
96,Monday,1122,228,Yes,Yes,None,No,Type D,Extra
35,Wednesday,10472,390,Yes,Yes,None,Yes,Type B,
44,Wednesday,4727,1955,Yes,Yes,None,,Type A,Basic
90,Tuesday,14732,600,Yes,Yes,None,No,Type A,Extended
11,Sunday,5958,285,,Yes,None,Yes,Type A,Extra
99,Tuesday,1524,578,Yes,,None,Yes,Type A,Basic
72,Monday,10079,,Yes,Yes,None,Yes,Type A,Basic
78,Friday,9399,591,Yes,Yes,,Yes,Type B,Extra
74,,17532,612,No,Yes,None,Yes,Type D,Basic
66,,17821,1766,No,Yes,None,Yes,Type C,Extended
46,,11394,1190,,No,Christmas,Yes,Type D,Extended
9,Friday,,1928,No,Yes,,Yes,Type A,Basic
3,Saturday,12353,566,Yes,Yes,None,No,Type D,Extra
85,Monday,15009,384,Yes,No,Easter Holiday,Yes,Type D,Extended
26,,12437,700,,Yes,None,,Type B,
72,Friday,6336,1540,Yes,,None,Yes,Type C,Extra
48,Sunday,5551,1223,Yes,Yes,None,No,Type C,Extra
66,Friday,,,,No,None,Yes,Type A,
70,Monday,13916,1088,Yes,Yes,None,Yes,Type B,Extended
28,Friday,16167,989,Yes,No,None,Yes,Type B,
93,Friday,9677,1981,Yes,No,None,Yes,Type B,Extra
26,Friday,,487,Yes,Yes,None,Yes,Type B,
25,Sunday,9391,340,,Yes,None,No,Type B,Extended
12,Tuesday,,,Yes,Yes,Christmas,Yes,Type C,Basic
5,Monday,19366,1854,Yes,Yes,None,No,Type C,Extended
98,Sunday,10663,516,,No,None,Yes,Type D,Extended
48,Friday,3311,275,Yes,Yes,None,Yes,Type C,Extended
37,Friday,8225,486,Yes,Yes,None,Yes,Type B,Basic
79,Tuesday,12565,,Yes,No,None,Yes,,Basic
44,Monday,11270,952,Yes,,None,Yes,Type C,Extra
15,Wednesday,14560,1356,Yes,,Christmas,Yes,Type D,Extended
,Sunday,17988,762,Yes,Yes,None,No,Type C,Basic
48,Tuesday,16965,551,No,Yes,None,Yes,Type A,Basic
87,Monday,6785,376,Yes,No,None,Yes,Type C,
70,Sunday,13067,1352,Yes,Yes,None,Yes,Type D,Extra
46,Friday,,1294,Yes,Yes,None,No,Type A,Extra
43,Monday,14653,1858,Yes,Yes,Public Holiday,,Type B,Extra
,Monday,18222,312,Yes,Yes,Christmas,,,
,Saturday,,1405,Yes,Yes,None,Yes,Type B,Extra
80,Monday,18231,140,Yes,Yes,None,Yes,Type B,Extended
47,Wednesday,5709,,Yes,,,Yes,Type D,Extended
,Monday,5507,1350,Yes,No,None,Yes,Type B,
25,Wednesday,7575,393,Yes,Yes,None,Yes,Type D,Extra
36,Friday,5773,699,Yes,Yes,Easter Holiday,Yes,,Extra
75,Wednesday,13446,1390,Yes,Yes,None,Yes,Type C,Basic
51,Sunday,11464,640,Yes,Yes,None,No,Type A,Extended
,Friday,16864,1882,Yes,Yes,None,,Type B,Extra
68,Friday,4320,1951,,Yes,None,Yes,Type B,Extra
21,Wednesday,11750,550,Yes,Yes,,Yes,Type A,Extra
13,Tuesday,5698,1572,Yes,Yes,None,Yes,Type A,Extended
86,Thursday,18948,1879,Yes,,None,Yes,Type A,Extended
19,Monday,19224,1184,Yes,Yes,,Yes,Type A,Extra
34,,7058,1625,Yes,No,None,,Type A,Extra
78,Thursday,1726,1270,Yes,Yes,None,Yes,Type C,Basic
68,Monday,7697,1809,Yes,Yes,None,Yes,Type D,Basic
52,Monday,12910,889,Yes,No,Public Holiday,Yes,Type A,Extended
27,Friday,10257,433,Yes,,None,Yes,,Basic
29,Monday,13963,990,Yes,No,None,No,Type A,Extra
28,Saturday,17666,1265,Yes,Yes,None,Yes,Type A,Extended
35,Monday,2081,143,Yes,Yes,Public Holiday,No,Type B,Basic
,,11776,243,Yes,Yes,None,Yes,Type B,
16,Thursday,15196,1988,Yes,Yes,None,Yes,Type B,
36,Wednesday,10344,432,Yes,No,None,Yes,Type B,Basic
30,Saturday,16958,1097,Yes,No,,Yes,Type D,Basic
18,,12689,1620,Yes,No,Public Holiday,Yes,Type D,Basic
2,Sunday,18331,1519,Yes,Yes,,Yes,Type B,Extra
49,Saturday,5760,154,,,None,Yes,Type B,Extended
77,Friday,,1430,Yes,Yes,,Yes,Type A,Basic
4,Wednesday,1066,969,Yes,Yes,Christmas,Yes,Type A,Extended
90,Wednesday,1564,1546,Yes,No,None,Yes,Type B,Extended
89,Tuesday,14393,1540,Yes,Yes,None,Yes,Type B,Extended
94,Monday,4670,1796,,Yes,None,,Type B,Extra
75,Friday,3251,896,Yes,,None,Yes,Type A,
7,Sunday,13949,424,Yes,No,None,Yes,Type B,Basic
95,Wednesday,1804,1833,Yes,No,Easter Holiday,Yes,Type B,
74,Wednesday,10583,1794,Yes,Yes,None,Yes,Type D,Extended
39,,18619,179,Yes,Yes,None,Yes,Type D,Extended
13,Saturday,13224,1154,Yes,Yes,None,,Type A,Extended
,Saturday,7016,1084,Yes,Yes,None,Yes,Type D,Extra
71,Monday,14036,1235,,No,Public Holiday,Yes,Type A,Extra
63,Tuesday,13392,657,Yes,Yes,None,,Type C,Basic
56,Wednesday,8938,964,Yes,Yes,None,Yes,Type B,Extended
42,Tuesday,,816,Yes,Yes,,Yes,Type A,Extended
61,Saturday,10546,1687,,Yes,,No,Type D,Extra
42,Saturday,6335,1773,,No,None,Yes,Type C,Basic
56,Thursday,6077,571,Yes,Yes,Easter Holiday,Yes,Type D,Extended
36,Sunday,14247,173,Yes,Yes,None,Yes,Type A,Extended
84,Monday,6611,1676,,No,None,Yes,Type C,Basic
,Thursday,9089,1602,Yes,Yes,None,,Type D,Extended
7,Sunday,3892,688,Yes,No,,Yes,Type C,Extra
54,Thursday,6577,1510,Yes,Yes,None,Yes,Type B,Basic
1,Thursday,18943,1822,Yes,Yes,Easter Holiday,Yes,Type B,Extended
44,,7683,663,Yes,Yes,None,Yes,Type C,Extended
45,Monday,2507,1556,Yes,Yes,None,No,Type D,
47,Friday,17335,1535,Yes,Yes,None,Yes,Type D,Extra
13,Tuesday,3063,566,No,Yes,None,Yes,Type D,Extra
22,Tuesday,3000,698,Yes,Yes,None,Yes,Type B,Extended
,Friday,,1744,Yes,,,Yes,Type A,Extended
86,Friday,2294,,,Yes,None,Yes,Type A,Extended
92,Saturday,16096,836,Yes,No,None,Yes,Type C,Basic
9,Sunday,,1093,Yes,Yes,,Yes,Type D,Extra
26,Thursday,,347,,,None,Yes,Type C,Basic
9,,18987,1704,Yes,No,None,Yes,Type A,Extra
15,Wednesday,18706,1243,Yes,Yes,Easter Holiday,Yes,Type A,Extended
10,Tuesday,19825,166,Yes,Yes,None,No,Type D,Basic
88,Friday,18482,672,No,Yes,,Yes,Type C,Basic
42,Wednesday,10318,1450,Yes,Yes,None,,Type D,Extra
72,Wednesday,,802,Yes,Yes,None,Yes,Type A,
24,Wednesday,12241,569,,No,,No,Type A,Basic
80,,11417,592,Yes,No,Christmas,Yes,Type D,Extended
49,Saturday,16574,,Yes,Yes,None,Yes,Type C,Extra
26,,16302,762,Yes,,None,Yes,Type B,Basic
91,Sunday,15650,385,Yes,Yes,None,Yes,Type D,Extended
37,Saturday,14350,,Yes,,None,No,Type A,
68,Thursday,3096,411,Yes,Yes,None,Yes,Type B,Extended
50,Wednesday,12801,408,Yes,Yes,None,Yes,Type D,Basic
24,,19592,874,Yes,Yes,Christmas,Yes,Type B,Extended
19,Thursday,17559,,Yes,Yes,,Yes,Type D,Extended
60,Wednesday,8169,1064,Yes,Yes,None,No,Type A,Extra
,Tuesday,14288,,Yes,Yes,Easter Holiday,Yes,Type D,Extended
74,Sunday,11694,1760,,No,,Yes,Type B,Basic
89,Wednesday,13191,555,Yes,Yes,,Yes,Type C,Extended
18,Wednesday,19051,1586,Yes,Yes,None,No,Type A,Extended
19,,11737,231,Yes,No,None,No,Type A,Basic
36,Wednesday,19207,1029,,Yes,Public Holiday,Yes,Type B,Basic
74,Tuesday,6147,1064,No,Yes,None,No,Type D,Extended
97,Saturday,18740,1028,Yes,Yes,None,No,Type D,Basic
55,Monday,7199,220,Yes,Yes,None,Yes,,Extended
69,Monday,1546,1320,Yes,Yes,None,,Type A,
47,Thursday,6231,1929,Yes,No,,Yes,Type A,Extended
49,Sunday,8965,1605,Yes,No,Christmas,,Type B,
99,Thursday,19467,733,Yes,Yes,Easter Holiday,,Type D,Extra
,Tuesday,3040,,Yes,Yes,None,Yes,Type D,Extra
33,Friday,2752,996,Yes,Yes,None,Yes,Type B,Extended
21,Sunday,2849,871,Yes,Yes,None,No,Type A,
81,Monday,3642,1162,Yes,,Christmas,No,,Basic
22,,,665,Yes,Yes,None,,,Extra
48,Monday,14951,,Yes,Yes,None,Yes,Type C,Extra
37,Tuesday,12797,,Yes,Yes,Easter Holiday,Yes,Type D,Extra
15,Tuesday,18002,1284,Yes,Yes,None,Yes,Type A,Basic
35,Friday,2132,388,,Yes,None,,Type D,
92,Friday,6491,299,Yes,Yes,None,Yes,Type A,Basic
,Saturday,6795,1911,No,No,None,Yes,Type C,Extended
32,Sunday,11531,627,Yes,Yes,None,Yes,Type B,Basic
11,,11931,1016,No,No,None,Yes,Type A,Extended
10,Thursday,8633,1808,Yes,No,None,Yes,Type C,Extended
73,Monday,18871,,Yes,No,None,No,Type C,Extended
78,Wednesday,6009,1371,Yes,,None,Yes,Type A,Extended
77,Friday,3113,1506,,No,None,Yes,,Basic
57,Wednesday,2044,1341,Yes,Yes,None,Yes,Type A,Basic
25,Thursday,14923,1210,Yes,Yes,None,,Type C,
2,Friday,3431,1205,Yes,Yes,None,Yes,Type A,
64,Wednesday,14926,,Yes,Yes,None,Yes,Type B,Extended
35,Sunday,2582,898,Yes,Yes,None,Yes,Type D,Extra
7,,15374,1623,,Yes,None,Yes,Type A,Extra
85,Monday,2308,1165,Yes,Yes,None,Yes,Type C,Extra
18,Sunday,9793,111,No,Yes,None,Yes,Type C,Extended
67,Thursday,2620,932,No,Yes,None,Yes,Type D,Extra
42,Saturday,5766,1869,Yes,Yes,None,Yes,Type A,Basic
39,Friday,,,Yes,No,Easter Holiday,Yes,Type C,Extended
41,Tuesday,,,Yes,Yes,Public Holiday,Yes,Type D,Basic
75,Monday,7093,1238,Yes,Yes,None,No,Type B,Extended
24,Sunday,17484,1341,Yes,No,None,Yes,Type D,
60,Sunday,1237,1772,Yes,Yes,Easter Holiday,Yes,Type A,Extra
,Wednesday,12110,205,Yes,Yes,None,No,Type A,Extended
19,Friday,7073,790,Yes,No,None,Yes,Type C,Basic
68,Tuesday,3542,627,Yes,No,None,Yes,Type B,Extended
90,Thursday,16282,1595,Yes,Yes,,Yes,Type A,Basic
42,Tuesday,11195,1877,Yes,Yes,,Yes,Type C,
32,Friday,2537,945,Yes,No,None,Yes,Type D,Extended
39,,18138,992,Yes,Yes,None,Yes,Type D,Extended
36,Saturday,12560,,No,Yes,Easter Holiday,No,Type A,Basic
97,,14434,1349,Yes,Yes,,Yes,Type B,Basic
,Tuesday,8396,580,Yes,Yes,,Yes,Type C,Extra
3,Thursday,17924,1877,Yes,No,None,Yes,Type A,Basic
73,Tuesday,6131,,No,No,None,Yes,Type C,Basic
8,,9697,1580,Yes,No,,,,Basic
97,Friday,,1776,,Yes,Christmas,,Type C,Extra
70,Wednesday,11271,997,No,Yes,None,No,,Extra
41,Saturday,,810,Yes,No,None,Yes,Type B,Extended
68,Wednesday,14100,1747,Yes,Yes,None,Yes,Type B,
13,Monday,5067,738,Yes,No,Public Holiday,No,Type D,Basic
49,Friday,5195,1144,Yes,No,None,Yes,,Extended
60,Wednesday,10244,1782,Yes,Yes,None,Yes,,
2,Tuesday,8281,1724,Yes,,None,Yes,Type C,Extra
60,Saturday,3509,914,Yes,Yes,,Yes,Type C,Basic
5,Saturday,16502,1017,Yes,No,None,Yes,Type C,Basic
44,Thursday,7533,302,Yes,Yes,,Yes,Type A,Extra
27,Tuesday,,516,Yes,No,None,No,Type B,Extended
32,Thursday,15670,515,Yes,Yes,None,Yes,Type B,Basic
21,Wednesday,4932,1571,Yes,,,Yes,Type C,Extra
8,Sunday,15595,1635,Yes,,None,Yes,Type A,Extra
72,Monday,14041,184,Yes,Yes,None,Yes,Type C,Basic
50,Tuesday,6560,266,Yes,No,None,Yes,Type B,Extended
67,Tuesday,,483,Yes,Yes,None,Yes,,Extended
,Tuesday,1719,567,Yes,,Easter Holiday,Yes,,Extended
58,Thursday,1074,1195,Yes,No,,No,Type C,Basic
3,,14161,909,Yes,Yes,,No,Type C,Basic
86,Tuesday,3149,1096,Yes,Yes,None,No,Type B,
70,Sunday,15033,1644,Yes,Yes,None,Yes,Type A,Extended
2,Tuesday,5207,1916,Yes,,None,Yes,Type D,Extended
87,,16043,572,Yes,Yes,,Yes,Type D,Basic
44,Monday,10078,1092,No,No,Public Holiday,Yes,,Basic
2,Saturday,12725,1381,Yes,Yes,None,,Type C,Basic
81,Saturday,4936,,Yes,Yes,None,Yes,Type B,Extended
35,Monday,10307,1873,No,Yes,None,Yes,Type D,Extra
,Sunday,18459,1143,Yes,Yes,None,Yes,Type C,Extra
87,Wednesday,5615,1613,Yes,,None,No,Type A,Extended
,Saturday,,1868,Yes,Yes,None,Yes,Type C,Basic
8,Wednesday,11116,589,Yes,No,None,Yes,Type D,Basic
22,Saturday,16733,1856,Yes,Yes,Christmas,No,Type D,Basic
44,Friday,14892,425,Yes,Yes,None,Yes,Type A,Basic
58,Monday,,,Yes,Yes,None,Yes,Type B,Extended
36,Saturday,11473,991,Yes,No,None,Yes,Type A,
,Friday,10247,188,Yes,Yes,Christmas,Yes,Type A,Extra
77,,17925,585,No,Yes,None,Yes,Type D,Extended
93,Friday,3161,807,Yes,Yes,None,Yes,Type D,Basic
31,,19635,449,,Yes,None,No,Type B,Extra
,Saturday,15588,1207,Yes,Yes,Easter Holiday,Yes,Type D,Extended
55,Friday,13061,486,Yes,No,,Yes,Type A,Basic
80,Wednesday,7041,186,Yes,Yes,None,Yes,Type A,Extra
62,Thursday,13673,406,Yes,Yes,None,Yes,Type B,Extended
30,Sunday,2560,1973,Yes,Yes,None,Yes,Type D,Extra
55,,12954,1277,Yes,Yes,Easter Holiday,Yes,Type D,Extra
16,Tuesday,18548,539,Yes,Yes,None,,Type A,Extended
12,Sunday,16078,839,Yes,No,None,Yes,Type A,Extended
17,Friday,,363,No,No,None,No,Type D,Extra
16,Sunday,3722,1076,No,,Easter Holiday,Yes,Type C,Extra
12,Sunday,11550,834,,No,None,Yes,Type A,Extended
8,Thursday,17854,,Yes,Yes,None,,Type A,Basic
84,,2468,592,Yes,Yes,None,Yes,Type A,Basic
3,Sunday,1808,732,Yes,Yes,,Yes,Type B,Basic
16,Saturday,7719,,No,Yes,None,Yes,Type D,Basic
30,,17363,510,Yes,,None,,Type D,Extended
23,Tuesday,11591,272,Yes,No,None,No,,Basic
92,Friday,6073,103,No,No,,Yes,Type A,Extra
5,Thursday,9012,953,Yes,,None,Yes,Type D,Basic
84,Thursday,19029,1763,Yes,Yes,None,Yes,Type D,Extended
65,Monday,14892,,Yes,Yes,None,Yes,Type D,Basic
30,,9249,1595,Yes,,None,Yes,Type B,Basic
21,Monday,18513,1233,Yes,Yes,None,Yes,,Extended
84,Friday,16147,1990,Yes,,,No,Type A,
70,Sunday,18737,1160,Yes,No,None,No,,Extended
22,Saturday,,682,Yes,No,Easter Holiday,Yes,Type A,Basic
82,Saturday,4895,1924,Yes,Yes,None,Yes,Type A,Extended
72,Friday,11200,1154,Yes,Yes,None,Yes,Type A,Basic
32,Friday,8329,480,Yes,Yes,Easter Holiday,Yes,Type A,Extra
33,,16332,1391,Yes,Yes,None,No,Type A,Extra
16,Sunday,15621,,Yes,,None,No,,
76,Friday,12334,443,Yes,Yes,None,,Type B,Extended
38,Thursday,19174,1963,Yes,Yes,None,Yes,,Extended
98,Saturday,1885,1667,,Yes,Public Holiday,Yes,Type B,Extra
14,Tuesday,8734,1692,Yes,Yes,None,Yes,Type A,Extended
,Saturday,4906,265,Yes,No,None,No,Type C,Basic
97,Monday,5492,799,Yes,Yes,None,Yes,Type C,Extended
23,Saturday,10730,441,Yes,No,Easter Holiday,Yes,Type D,Extended
66,Wednesday,3073,1605,Yes,Yes,None,Yes,Type A,Basic
85,Sunday,17696,1142,Yes,No,Easter Holiday,Yes,Type A,Basic
2,Friday,7269,1751,Yes,Yes,None,Yes,Type B,Extra
91,Sunday,18194,1079,Yes,Yes,None,No,Type C,Basic
73,Friday,,1307,Yes,Yes,None,Yes,Type C,Basic
65,,11955,,No,Yes,None,Yes,Type A,Extended
75,Tuesday,,644,Yes,No,None,Yes,Type D,Extra
67,Tuesday,10699,1133,Yes,Yes,Easter Holiday,,Type A,Basic
52,Wednesday,13737,1715,Yes,No,None,Yes,Type C,
62,Monday,11762,,Yes,Yes,None,Yes,Type D,Basic
23,Saturday,8129,419,,No,None,,Type D,
26,Friday,9788,1825,Yes,Yes,None,Yes,,Basic
68,Saturday,3147,679,Yes,No,Easter Holiday,Yes,Type A,Extended
82,,1615,574,Yes,No,,Yes,Type A,Extra
55,Thursday,1947,1983,Yes,Yes,,,Type A,Extra
6,Thursday,6677,736,Yes,Yes,None,Yes,Type B,Basic
35,Wednesday,,526,Yes,Yes,None,No,Type B,Extra
22,Friday,3013,1971,Yes,Yes,None,Yes,,Basic
43,Sunday,17874,1182,Yes,Yes,None,Yes,Type A,Extra
15,Wednesday,19812,1559,Yes,Yes,None,Yes,Type B,Extra
86,Friday,5987,,Yes,No,None,,Type D,Extended
60,Tuesday,9733,,Yes,No,None,Yes,Type C,
12,Wednesday,10479,1910,Yes,No,,Yes,,Extra
49,Friday,10825,,Yes,Yes,None,Yes,Type A,Extended
42,Wednesday,3926,1401,Yes,No,None,No,Type C,Extra
38,Wednesday,8282,1388,Yes,Yes,None,No,Type C,Basic
82,Sunday,16635,108,Yes,Yes,Public Holiday,No,Type C,Extra
45,Sunday,16847,556,Yes,Yes,None,,Type D,
,Friday,,1918,No,No,,No,Type C,Extended
30,Friday,7986,372,Yes,No,None,Yes,Type C,
88,Monday,7862,1039,Yes,Yes,Christmas,Yes,Type D,Basic
30,Wednesday,13159,1936,,No,None,Yes,Type B,Basic
78,Thursday,5423,1131,Yes,Yes,Easter Holiday,Yes,Type D,Basic
6,Wednesday,11450,307,Yes,No,,Yes,Type B,Extra
67,Wednesday,9159,1760,Yes,Yes,None,Yes,Type D,Basic
80,Friday,3073,1246,No,Yes,None,Yes,Type A,Basic
7,,,1156,Yes,Yes,None,Yes,Type C,Extended
52,Saturday,11111,1636,Yes,Yes,None,Yes,,Extended
,Wednesday,7825,303,Yes,Yes,None,Yes,Type D,Basic
73,Saturday,11652,,Yes,Yes,Easter Holiday,,Type B,Basic
15,Sunday,13454,1932,Yes,Yes,None,Yes,Type B,Extra
21,Thursday,,616,Yes,No,None,No,Type C,Extra
35,,13516,542,Yes,No,None,Yes,Type B,Extended
66,Wednesday,15290,1715,Yes,Yes,None,No,Type D,
91,Saturday,,1909,Yes,No,None,Yes,Type A,Basic
2,Saturday,9558,788,Yes,Yes,None,Yes,Type A,Basic
35,Sunday,9719,949,No,No,None,Yes,Type C,Basic
82,Saturday,5886,932,,Yes,None,Yes,Type D,Basic
78,Tuesday,5619,438,Yes,Yes,None,Yes,Type D,Extra
20,Monday,14956,,Yes,Yes,None,Yes,Type A,Extra
82,Thursday,11345,1568,Yes,No,None,No,Type D,Basic
10,Sunday,7875,1259,Yes,Yes,Christmas,No,Type B,Extra
,Sunday,11100,486,Yes,,None,No,Type C,Extra
66,Wednesday,,1148,Yes,Yes,None,,Type A,Basic
25,Tuesday,6401,605,Yes,Yes,None,Yes,Type C,Extra
,Wednesday,4022,1448,Yes,Yes,,Yes,,Basic
